datetime,temp005s,wat005s,rdial005s,idial005s,scond005s,diode005s,temp005i,wat005i,rdial005i,idial005i,scond005i,diode005i,temp015s,wat015s,rdial015s,idial015s,scond015s,diode015s,temp015i,wat015i,rdial015i,idial015i,scond015i,diode015i,temp030s,wat030s,rdial030s,idial030s,scond030s,diode030s,temp030i,wat030i,rdial030i,idial030i,scond030i,diode030i,temp064s,wat064s,rdial064s,idial064s,scond064s,diode064s,temp063i,wat063i,rdial063i,idial063i,scond063i,diode063i,temp090s,wat090s,rdial090s,idial090s,scond090s,diode090s,temp097i,wat097i,rdial097i,idial097i,scond097i,diode097i,temp150i,wat150i,rdial150i,idial150i,scond150i,diode150i,temp150s,wat150s,rdial150s,idial150s,scond150s,diode150s
2024-01-03 01:00,-0.5,0.123,7.658,2.775,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.26,9.15,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-03 01:15,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.134,8.25,3.916,0.011,-0.6,-0.5,0.25,15.49,10.44,0.029,-0.3,-0.6,0.245,15.1,9.22,0.026,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.152,9.2,5.849,0.016,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-03 01:30,-0.5,0.118,7.448,2.898,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.245,15.1,9.22,0.026,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.152,9.2,5.849,0.016,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 01:45,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.134,8.25,3.916,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.245,15.1,9.22,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-03 02:00,-0.6,0.123,7.658,2.775,0.008,-0.3,-1.2,0.132,8.15,4.007,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.245,15.1,9.22,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 02:15,-0.6,0.123,7.658,2.775,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.245,15.1,9.22,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.152,9.2,5.849,0.016,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 02:30,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.132,8.15,4.007,0.011,-0.7,-0.5,0.249,15.41,10.36,0.029,-0.3,-0.6,0.249,15.39,9,0.025,-0.4,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 02:45,-0.6,0.121,7.564,2.861,0.008,-0.3,-1.3,0.13,8.02,4.048,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-03 03:00,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.3,0.13,8.02,4.048,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.1
2024-01-03 03:15,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.136,8.37,3.875,0.011,-0.7,-0.5,0.251,15.59,10.27,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 03:30,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.249,15.41,10.36,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.417,0.015,8.1
2024-01-03 03:45,-0.6,0.121,7.564,2.861,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.25,15.49,10.44,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 04:00,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.251,15.59,10.27,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 04:15,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 04:30,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.131,8.11,3.95,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 04:45,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.25,15.49,10.44,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.15,5.565,0.015,8.2
2024-01-03 05:00,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.249,15.41,10.36,0.029,-0.3,-0.6,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.1
2024-01-03 05:15,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.25,15.49,10.44,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.134,8.27,5.464,0.015,8.2
2024-01-03 05:30,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.249,15.41,10.36,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.18,10.88,7.095,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.152,9.2,5.849,0.016,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-03 05:45,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.18,10.88,7.095,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-03 06:00,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.25,15.49,10.44,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.152,9.2,5.849,0.016,8.7,8.1,0.137,8.41,5.418,0.015,8.2
2024-01-03 06:15,-0.6,0.121,7.564,2.861,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.183,11.04,7.034,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-03 06:30,-0.6,0.121,7.564,2.861,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.249,15.41,10.36,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.183,11.04,7.034,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.417,0.015,8.1
2024-01-03 06:45,-0.6,0.121,7.564,2.861,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-03 07:00,-0.6,0.121,7.564,2.861,0.008,-0.4,-1.2,0.132,8.15,4.007,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.246,15.21,9.32,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-03 07:15,-0.6,0.118,7.448,2.898,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.183,11.04,7.034,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.134,8.27,5.464,0.015,8.1
2024-01-03 07:30,-0.6,0.121,7.564,2.861,0.008,-0.3,-1.2,0.13,8.02,4.048,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.25,15.5,9.1,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-03 07:45,-0.6,0.121,7.564,2.861,0.008,-0.3,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.183,11.04,7.034,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.137,8.41,5.417,0.015,8.1
2024-01-03 08:00,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.13,8.02,4.048,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.417,0.015,8.1
2024-01-03 08:15,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.13,8.02,4.048,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.25,15.5,9.1,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.152,9.2,5.849,0.016,8.7,8.1,0.137,8.41,5.418,0.015,8.2
2024-01-03 08:30,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.246,15.21,9.32,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.18,10.88,7.095,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.134,8.27,5.464,0.015,8.1
2024-01-03 08:45,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.132,8.15,4.007,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.25,15.5,9.1,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-03 09:00,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.132,8.15,4.007,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.25,15.5,9.1,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.3,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-03 09:15,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.25,15.5,9.1,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.18,10.88,7.095,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.132,8.15,5.564,0.015,8.1
2024-01-03 09:30,-0.6,0.123,7.658,2.775,0.008,-0.3,-1.2,0.134,8.25,3.916,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.249,15.41,9.26,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.3,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.4,0.147,8.94,6.004,0.017,8.7,8.1,0.137,8.41,5.417,0.015,8.1
2024-01-03 09:45,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.2,0.13,8.02,4.048,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.249,15.41,9.26,0.026,-0.3,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.135,8.3,5.527,0.015,8.1
2024-01-03 10:00,-0.6,0.123,7.658,2.775,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.247,15.3,9.16,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.179,10.77,7.232,0.02,3.3,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.417,0.015,8.1
2024-01-03 10:15,-0.6,0.123,7.658,2.775,0.008,-0.3,-1.1,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.249,15.41,9.26,0.026,-0.4,0.7,0.242,14.91,10.04,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.18,10.88,7.095,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.129,7.96,3.381,0.009,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.137,8.41,5.417,0.015,8.1
2024-01-03 10:30,-0.6,0.118,7.448,2.898,0.008,-0.3,-1.1,0.134,8.23,3.91,0.011,-0.6,-0.5,0.25,15.51,10.19,0.028,-0.3,-0.5,0.247,15.3,9.16,0.025,-0.3,0.7,0.239,14.7,10.1,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.177,10.66,7.371,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.1,0.135,8.3,5.527,0.015,8.2
2024-01-03 10:45,-0.6,0.121,7.576,2.865,0.008,-0.3,-1.1,0.135,8.29,3.972,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.248,15.32,9.43,0.026,-0.2,0.8,0.242,14.91,10.04,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.4,0.15,9.1,5.964,0.017,8.7,8.1,0.135,8.3,5.527,0.015,8.1
2024-01-03 11:00,-0.5,0.121,7.577,2.865,0.008,-0.3,-1.1,0.135,8.29,3.972,0.011,-0.6,-0.5,0.252,15.63,10.29,0.029,-0.2,-0.5,0.247,15.3,9.16,0.025,-0.3,0.8,0.24,14.81,10.21,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.3,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.129,7.96,3.381,0.009,5.3,8.4,0.147,8.94,6.004,0.017,8.7,8.1,0.132,8.16,5.573,0.015,8.1
2024-01-03 11:15,-0.5,0.121,7.576,2.865,0.008,-0.3,-1.1,0.135,8.29,3.973,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.248,15.32,9.43,0.026,-0.3,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.179,10.77,7.232,0.02,3.3,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.145,8.83,6.12,0.017,8.7,8.1,0.135,8.3,5.527,0.015,8.1
2024-01-03 11:30,-0.5,0.121,7.577,2.865,0.008,-0.3,-1.1,0.132,8.16,4.013,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.248,15.32,9.43,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3,0.181,10.93,7.171,0.02,3.3,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.15,9.1,5.964,0.017,8.7,8.1,0.132,8.16,5.573,0.015,8.1
2024-01-03 11:45,-0.5,0.121,7.577,2.865,0.008,-0.3,-1.1,0.132,8.16,4.013,0.011,-0.6,-0.5,0.248,15.32,10.53,0.029,-0.2,-0.5,0.248,15.32,9.43,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.4,0.15,9.1,5.964,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.1
2024-01-03 12:00,-0.5,0.121,7.577,2.865,0.008,-0.3,-1.1,0.137,8.39,3.881,0.011,-0.5,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.5,0.248,15.32,9.43,0.026,-0.4,0.7,0.24,14.77,10.19,0.028,0.9,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.874,3.476,0.01,5.3,8.4,0.15,9.1,5.964,0.017,8.7,8.1,0.135,8.3,5.527,0.015,8.1
