experiment,month,soil_layer,soil_layer_center_m,d18O_soil_water_permil_vsmow
6x_orbmaxs,8,4,0.11886506527662277,-8.179903030395508
6x_orbmaxs,8,5,0.21219339966773987,-9.236618041992188
6x_orbmaxs,8,6,0.3660658001899719,-10.020240783691406
6x_orbmaxs,8,7,0.6197584867477417,-10.431379318237305
6x_orbmaxs,8,8,1.038027048110962,-10.604545593261719
6x_orbmaxs,8,9,1.7276352643966675,-10.785937309265137
6x_orbmaxs,8,10,2.864607095718384,-11.087104797363281
6x_orbmaxs,8,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,8,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,8,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,8,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,8,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,9,1,0.0071006352081894875,-5.697861194610596
6x_orbmaxs,9,2,0.027924999594688416,-8.319005012512207
6x_orbmaxs,9,3,0.06225857511162758,-8.32858657836914
6x_orbmaxs,9,4,0.11886506527662277,-8.47706127166748
6x_orbmaxs,9,5,0.21219339966773987,-9.118646621704102
6x_orbmaxs,9,6,0.3660658001899719,-9.960532188415527
6x_orbmaxs,9,7,0.6197584867477417,-10.449156761169434
6x_orbmaxs,9,8,1.038027048110962,-10.63340950012207
6x_orbmaxs,9,9,1.7276352643966675,-10.803461074829102
6x_orbmaxs,9,10,2.864607095718384,-11.099174499511719
6x_orbmaxs,9,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,9,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,9,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,9,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,9,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,10,1,0.0071006352081894875,-8.25493049621582
6x_orbmaxs,10,2,0.027924999594688416,-10.839208602905273
6x_orbmaxs,10,3,0.06225857511162758,-10.792001724243164
6x_orbmaxs,10,4,0.11886506527662277,-10.353475570678711
6x_orbmaxs,10,5,0.21219339966773987,-9.871721267700195
6x_orbmaxs,10,6,0.3660658001899719,-9.903461456298828
6x_orbmaxs,10,7,0.6197584867477417,-10.29205322265625
6x_orbmaxs,10,8,1.038027048110962,-10.593891143798828
6x_orbmaxs,10,9,1.7276352643966675,-10.81131362915039
6x_orbmaxs,10,10,2.864607095718384,-11.112123489379883
6x_orbmaxs,10,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,10,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,10,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,10,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,10,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,11,1,0.0071006352081894875,-9.106338500976562
6x_orbmaxs,11,2,0.027924999594688416,-12.024953842163086
6x_orbmaxs,11,3,0.06225857511162758,-12.040227890014648
6x_orbmaxs,11,4,0.11886506527662277,-11.621371269226074
6x_orbmaxs,11,5,0.21219339966773987,-10.922149658203125
6x_orbmaxs,11,6,0.3660658001899719,-10.37035846710205
6x_orbmaxs,11,7,0.6197584867477417,-10.331257820129395
6x_orbmaxs,11,8,1.038027048110962,-10.550037384033203
6x_orbmaxs,11,9,1.7276352643966675,-10.79544448852539
6x_orbmaxs,11,10,2.864607095718384,-11.111677169799805
6x_orbmaxs,11,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,11,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,11,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,11,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,11,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,12,1,0.0071006352081894875,-10.849029541015625
6x_orbmaxs,12,2,0.027924999594688416,-12.745321273803711
6x_orbmaxs,12,3,0.06225857511162758,-12.623458862304688
6x_orbmaxs,12,4,0.11886506527662277,-12.193441390991211
6x_orbmaxs,12,5,0.21219339966773987,-11.486917495727539
6x_orbmaxs,12,6,0.3660658001899719,-10.75717830657959
6x_orbmaxs,12,7,0.6197584867477417,-10.462864875793457
6x_orbmaxs,12,8,1.038027048110962,-10.56089973449707
6x_orbmaxs,12,9,1.7276352643966675,-10.784536361694336
6x_orbmaxs,12,10,2.864607095718384,-11.106223106384277
6x_orbmaxs,12,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,12,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,12,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,12,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,12,15,35.17761993408203,-12.491569519042969
