correction_session,workbook_sheet,workbook_row,matlab_order,Type_1,Type_2,User,ben_status,Sample_Name,analysis_id,analysis_datetime_excel,acid_temperature_C,d13Ccarb_VPDB,d18Ocarb_VPDB,D47_CDES,D48_CDES,D47_iCDES_carb_corr,T47_Petersen_workbook_C,IPLnum,analysis_datetime,d18Ocarb_VSMOW,T47_Anderson2021_C,correction_source
22A,S22A Results,203,4339,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-246-01,IPL-CI-4703 PK95-SC-246-01,46070.5224768519,90,-7.1718121687779,-9.33317679067288,0.553779267188916,0.171156393325819,0.550288787923203,44.0826507381548,4703,2026-02-17T12:32:22Z,21.28833471472742,40.96052314853881,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,204,4340,HeatedGas,ETH-1 HEATED,euf,include,ETH-1 HEATED,IPL-CI-4704 ETH-1 HEATED,46070.627337963,90,2.05955174197563,-2.75075624243565,0.00140036098853624,0.0270352203107415,-0.0137198981758374,9999,4704,2026-02-17T15:03:22Z,28.074217882110663,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,205,4341,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-80-n-2-01,IPL-CI-4705 PK95-SC-80-n-2-01,46070.7305439815,90,-15.7402795931358,-7.74972761559654,0.599052301558148,0.248050323550834,0.596061277659655,26.570398280685,4705,2026-02-17T17:31:59Z,22.920728303805372,24.25423012812928,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,206,4342,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179-02,IPL-CI-4706 PK95-SC-179-02,46071.3810532407,90,-7.7870195068632,-8.20176060514579,0.558826195924734,0.238763639640806,0.554776818350928,42.2285208876536,4706,2026-02-18T09:08:42Z,22.454722974549156,39.19681520572311,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,207,4343,Standard,102-GC-AZ01,wmn,include,102-GC-AZ01,IPL-CI-4707 102-GC-AZ01,46071.4809722222,90,0.311899178928345,-14.3244510572548,0.595970036285362,0.27134061769085,0.592492674107375,27.8326770493471,4707,2026-02-18T11:32:35Z,16.142780160565454,25.461966602439645,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,208,4344,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4708 EQG-ENRICHED,46071.580474537,90,-10.9092077899312,10.1943886643069,0.904893961576983,0.340877646191335,0.907840748559425,-45.3607934782929,4708,2026-02-18T13:55:52Z,41.41949721792062,-45.405145294662816,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,209,4345,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-279-02,IPL-CI-4709 PK95-SC-279-02,46071.6817824074,90,-8.57999800430793,-9.44794221084332,0.531531929411264,0.226792280377796,0.526243180915682,54.6056939767591,4709,2026-02-18T16:21:45Z,21.170021895419513,50.946994282214746,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,210,4346,Sample,Matthew's BHB Carbs,eyl,include,IPL-CI-4710 PK95-SC-165-02,IPL-CI-4710 PK95-SC-165-02,46072.4114930556,90,-7.18303001204309,-8.25193714409117,0.590959988852932,0.259458355363628,0.586754356162542,29.8962936827921,4710,2026-02-19T09:52:33Z,22.402995478784973,27.435242417093605,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,211,4347,EquilibratedGas,Depleted,eyl,include,Depleted Eq Gas,IPL-CI-4711 EQG-DEPLETED,46072.5208217593,90,-10.8977073485446,-22.1870978385732,0.914550590392021,0.329878531135272,0.917289084782401,-46.8048390796286,4711,2026-02-19T12:29:59Z,8.037098967236503,-46.819098774065225,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,212,4348,Sample,Atacama,eyl,include,BA30,IPL-CI-4712 BA30,46072.6309490741,90,-6.3968164995026,-4.44298432880127,0.615465188031526,0.277491257435528,0.611403983531337,21.3188222497743,4712,2026-02-19T15:08:34Z,26.329683025595482,19.22376976463596,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,213,4349,Sample,Atacama,eyl,include,OQ11_A,IPL-CI-4713 OQ11_A,46072.7358680556,90,5.08961925605537,-1.09301376434272,0.594172570339745,0.282563683740525,0.589441153958695,28.9247980334054,4713,2026-02-19T17:39:39Z,29.783201180201445,26.506458564898196,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,214,4350,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4714 ETH-1,46072.881875,90,1.9722976014595,-2.30822870498563,0.214301458725008,0.0943255964644796,0.200754666183834,837.597851994634,4714,2026-02-19T21:09:54Z,28.530423945743266,641.3335515489915,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,215,4351,Sample,Bighorn Basin Travertine,eyl ,include,BHB-25-Trav-242-A,IPL-CI-4715 BHB-25-Trav-242-A,46073.4240509259,90,-4.90651836614112,-9.56598493261133,0.612714824362755,0.228013552683808,0.608027683896689,22.450776168105,4715,2026-02-20T10:10:37Z,21.048330473121652,20.3088501480093,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,216,4352,Sample,Morrison UT-CO,eyl,include,ECDQ22-TS1B1,IPL-CI-4716 ECDQ22-TS1B1,46073.5365509259,90,-5.7143571450818,-10.6089528600725,0.526163865328811,0.386904296770892,0.519295996303141,57.8463655578901,4716,2026-02-20T12:52:37Z,19.97312440702266,54.01431126193444,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,217,4353,Standard,ETH-2,eyl,include,ETH-2,IPL-CI-4717 ETH-2,46073.6367013889,90,-10.1486759391259,-18.556486945113,0.216837662762812,0.0936480523695044,0.202563575474092,806.584878576154,4717,2026-02-20T15:16:51Z,11.779932043413556,624.1404627747319,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,218,4354,Sample,Atacama,eyl,include,OQ15.3_A,IPL-CI-4719 OQ15.3_A,46074.7392939815,90,4.06345217655605,-2.27111163840008,0.591051954660903,0.280155137773379,0.585327485870195,30.4160488663059,4719,2026-02-21T17:44:35Z,28.568688300856973,27.932013484839786,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,219,4355,Sample,Atacama,eyl,include,RC2,IPL-CI-4720 RC2,46074.8458449074,90,-8.21615892818288,-5.23230095167984,0.582812561235644,0.26117039644785,0.576721894773011,33.6084734332286,4720,2026-02-21T20:18:00Z,25.515968625903735,30.98122232254093,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,220,4356,EquilibratedGas,Enriched,eyl,include,Enriched Eq Gas,IPL-CI-4721 EQG-ENRICHED,46074.9464699074,90,-10.9130282476454,10.1565807755199,0.911471540548905,0.375459082777077,0.913079678274485,-46.1648913002299,4721,2026-02-21T22:42:54Z,41.380520687291224,-46.19241778010618,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,221,4357,Sample,Atacama,eyl,include,SPN-12AX-6,IPL-CI-4722 SPN-12AX-6,46075.4092476852,90,8.06769376809785,-3.71407328913532,0.611927092209583,0.221142355085084,0.606210963410556,23.065285756477,4722,2026-02-22T09:49:19Z,27.08112470549751,20.89773273449623,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,222,4358,Sample,Atacama,eyl,include,AD10-111,IPL-CI-4723 AD10-111,46075.5093287037,90,3.47141814982591,-3.33745116414358,0.610850084207171,0.259096083710815,0.604958569820833,23.4911490861604,4723,2026-02-22T12:13:25Z,27.469388220372743,21.305761532486372,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,223,4359,HeatedGas,ETH-1 HEATED,eyl,include,ETH-1 HEATED,IPL- CI-4724 ETH-1 HEATED,46075.614525463,90,2.15084752243688,-2.63283310204262,0.0181818927287564,-0.0136687694136854,-0.00240253166033266,9999,NA,2026-02-22T14:44:55Z,28.19578602677324,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,224,4361,Sample,Atacama,eyl,include,SPN-16-3,IPL-CI-4726 SPN-16-3,46075.8138310185,90,5.25026859661536,-0.942501069269762,0.649517204523079,0.231571401473308,0.644182973101654,10.9650731723502,4726,2026-02-22T19:31:54Z,29.93836622267911,9.27898671594113,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,225,4362,Standard,ETH-3,eyl,include,ETH-3,IPL-CI-4727 ETH-3,46075.9144212963,90,1.6749432087956,-1.83143270569796,0.600461833018501,0.250096302493052,0.593779681379555,27.3756029915826,4727,2026-02-22T21:56:46Z,29.021957709368916,25.02470520278149,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,226,4363,Sample,Atacama,wmn,include,SPN-16-6,IPL-CI-4728 SPN-16-6,46076.379525463,90,4.45371192059531,-2.33724124486074,0.642056688774697,0.238653343261217,0.636314507644158,13.3506160690658,4728,2026-02-23T09:06:31Z,28.500514628260614,11.573435993855526,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,227,4364,Sample,Atacama,wmn,include,RC2,IPL-CI-4729 RC2,46076.4837037037,90,-8.08059997090294,-5.16885838898956,0.600675454175274,0.267298535580325,0.593776309079885,27.3767979269412,4729,2026-02-23T11:36:31Z,25.581372198206772,25.02584843459215,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,228,4365,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4730 EQG-DEPLETED,46076.5836689815,90,-10.8989830434339,-22.1830419463246,0.932753246077506,0.32366194757208,0.934318644606421,-49.3396458035616,4730,2026-02-23T14:00:29Z,8.041280227114505,-49.3024286929662,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,229,4366,Sample,Atacama,wmn,include,SPN-25-4,IPL-CI-4731 SPN-25-4,46076.6855671296,90,4.52342774157149,-1.99222520398625,0.62747981112931,0.32837820008758,0.621090234357103,18.142147868789,4731,2026-02-23T16:27:12Z,28.856195114958535,16.176347847062743,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,230,4367,Sample,Atacama,eyl,include,SPN-12AX-6,IPL-CI-4732 SPN-12AX-6,46077.4446990741,90,8.0537060930376,-3.66494397788862,0.640392530505748,0.25217868516693,0.634267483995885,13.9811415098943,4732,2026-02-24T10:40:22Z,27.131772603754843,12.179573091692077,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,231,4368,Standard,ETH-4,eyl,include,ETH-4,IPL-CI-4733 ETH-4,46077.5447337963,90,-10.1394757041048,-18.6876151600157,0.455129140562615,0.195425191048129,0.444051484861405,100.491175710904,4733,2026-02-24T13:04:25Z,11.644750655388215,94.0061710966313,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,232,4369,Sample,AD10-111,eyl,include,AD10-111,IPL-CI-4734 AD10-111,46077.6741666667,90,3.47430167881108,-3.35891795560182,0.617184037299374,0.274590702902234,0.610330006927132,21.6774772451731,4734,2026-02-24T16:10:48Z,27.447257890390528,19.5676196635967,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,233,4370,EquilibratedGas,Enriched,eyl,include,Enriched Eq Gas,IPL-CI-4735 EQG-ENRICHED,46078.3876967593,90,-10.9152112999701,10.3035338538351,0.924047624084735,0.342926301920349,0.925378285797813,-48.0195792172997,4735,2026-02-25T09:18:17Z,41.53201608525714,-48.00895683314468,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,234,4371,Sample,Atacama,mla,include,RC3,IPL-CI-4736 RC3,46078.5096527778,90,-7.82476859954556,-5.49005218818858,0.605845161901222,0.271225291243133,0.598607799044965,25.6792965502683,4736,2026-02-25T12:13:54Z,25.250250298674512,23.40130560848081,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,235,4372,Sample,Atacama,mla,include,SPN-25-4,IPL-CI-4737 SPN-25-4,46078.6284375,90,4.54358242180779,-1.97043748906485,0.660773026508718,0.292479757259185,0.655008170425329,7.77841802202431,4737,2026-02-25T15:04:57Z,28.878656288148157,6.21112728511099,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,236,4373,Standard,IAEA-C1,eyl,include,IAEA-C1,IPL-CI-4739 IAEA-C1,46078.8509490741,90,2.41965521746036,-2.29199772301494,0.319676505037368,0.183888513299542,0.304554234299768,259.798696785152,4739,2026-02-25T20:25:22Z,28.547156627366668,236.4646349970452,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,237,4374,Sample,Atacama,wmn,include,SPN-16-6,IPL-CI-4740 SPN-16-6,46079.3846296296,90,4.28519283522933,-2.3910663607417,0.659041538646229,0.243622659413594,0.653243076176417,8.29070441918452,4740,2026-02-26T09:13:51Z,28.445025778047775,6.704537878833321,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,238,4375,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-23-02,IPL-CI-4741 PK95-SC-23-02,46079.4937152778,90,-8.52618156862196,-8.43268887712865,0.586702225069711,0.20865382691824,0.578915910070385,32.7850009527781,4741,2026-02-26T11:50:57Z,22.216656709679306,30.195028966788357,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,239,4376,HeatedGas,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4742 ETH-2 HEATED,46079.6018518519,90,-9.99047308472724,-18.2730888581219,0.032536369133588,-0.00956998637046114,0.00922867615599099,9999,4742,2026-02-26T14:26:40Z,12.072089965273555,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,240,4377,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27-02,IPL-CI-4743 PK95-SC-27-02,46079.70375,90,-10.222705915263,-9.83264828866167,0.566797426306948,0.235281045973408,0.558514396210694,40.7089875428595,4743,2026-02-26T16:53:24Z,20.773424552735797,37.75047642714077,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,241,4378,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-185-03,IPL-CI-4744 PK95-SC-185-03,46080.3690162037,90,-9.0443777347169,-8.34697017188413,0.582884176315176,0.232364281275288,0.575110137224351,34.2176635447153,4744,2026-02-27T08:51:22Z,22.30502498010293,31.562682623622493,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,242,4379,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4745 ETH-1,46080.5006365741,90,1.93527186845318,-2.30343868791776,0.20908035177698,0.126196937394662,0.190657403604706,1079.07357367168,4745,2026-02-27T12:00:55Z,28.5353620222387,759.6293078759935,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,243,4380,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-50-02,IPL-CI-4746 PK95-SC-50-02,46080.6521296296,90,-8.76495439112951,-9.4251177896355,0.570276207102391,0.282842673796309,0.562293916441399,39.1945222340772,4746,2026-02-27T15:39:03Z,21.193551819486867,36.308149488142135,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,244,4381,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-165-03,IPL-CI-4747 PK95-SC-165-03,46081.4737152778,90,-7.19001682022016,-8.21720915823543,0.599881169968859,0.270499091754899,0.592860082893147,27.701981041612,4747,2026-02-28T11:22:09Z,22.438796906683514,25.336943119425428,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,245,4382,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4748 EQG-DEPLETED,46081.7063194444,90,-10.898326451583,-22.1968365511217,0.92331745468678,0.339994937096208,0.925894983244145,-48.0965077499087,4748,2026-02-28T16:57:05Z,8.027059231083129,-48.08432283406711,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,246,4383,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-23-03,IPL-CI-4749 PK95-SC-23-03,46081.8195138889,90,-8.54590030060371,-8.43933142021357,0.579921344807307,0.201700868955041,0.572575974838692,35.1828742899972,4749,2026-02-28T19:40:06Z,22.20980884558763,32.483693659035225,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,247,4384,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4750 EQG-ENRICHED,46084.5517592593,90,-10.9072049881207,10.1731595366842,0.959706207754731,0.294707246044541,0.963799500431267,-53.5334650383178,4750,2026-03-03T13:14:32Z,41.39761189796311,-53.41480349508956,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,248,4385,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4751 ETH-1,46084.6514814815,90,1.96138069783186,-2.26351347845972,0.231529999331768,0.204560483492209,0.214091888605691,655.823246846611,4751,2026-03-03T15:38:08Z,28.576521319921092,533.4912959959111,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,249,4386,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4752 ETH-2,46085.3832291667,90,-10.1211988790527,-18.3828256783996,0.229289428501978,0.175378509914672,0.211905735278226,679.585098319635,4752,2026-03-04T09:11:51Z,11.958961179881072,548.5770592386662,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,250,4387,HeatedGas,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4753 ETH-1 HEATED,46085.4964351852,90,2.12823994754726,-2.70910339284846,0.0471340112238313,-0.029359860016314,0.0243670619886809,9999,4753,2026-03-04T11:54:52Z,28.117158221278594,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,251,4388,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4754 ETH-3,46085.5995949074,90,1.6584762447223,-1.8462561651326,0.643895401191627,0.271729578001693,0.639477120140365,12.3845807543412,4754,2026-03-04T14:23:24Z,29.00667605680315,10.644513527453569,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,252,4389,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4755 ETH-4,46085.715625,90,-10.2002004886679,-18.6436898858748,0.476045096001108,0.247662897226647,0.466736141517086,85.9397864565138,4755,2026-03-04T17:10:29Z,11.69003365975281,80.43948528739116,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,253,4390,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4756 EQG-DEPLETED,46086.3790509259,90,-10.8970337993771,-22.3108395618054,0.925419536949613,0.358581889245283,0.93027718646707,-48.745797288009,4756,2026-03-05T09:05:49Z,7.909532387339198,-48.72048696853611,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,254,4391,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-80-n-1-01,IPL-CI-4758 PK95-SC-80-n-1-01,46086.5212962963,90,-9.88159510614097,-7.91280040194378,0.6296321324751,0.229357052283569,0.625646357220305,16.6830636956935,4758,2026-03-05T12:30:40Z,22.75261493763214,14.775504482524696,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,255,4392,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4759 IAEA-C1,46086.6261458333,90,2.38293303523254,-2.3476292895654,0.317278436568845,0.18833967325007,0.303830404900316,261.234901776392,4759,2026-03-05T15:01:38Z,28.489805489094135,237.69412383637774,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,256,4393,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up-02,IPL-CI-4760 PK95-SC-118up-02,46087.3887615741,90,-8.78248913697959,-9.7245798682474,0.57174424492837,0.237207727614674,0.566625786134219,37.4854034483032,4760,2026-03-06T09:19:49Z,20.884833368025074,34.6794712250109,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,257,4394,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-92-01,IPL-CI-4761 PK95-SC-92-01,46087.4934027778,90,-8.82156951240504,-8.24263202363708,0.593609247137837,0.247976919996849,0.589558233981547,28.8826762583196,4761,2026-03-06T11:50:30Z,22.412588220512298,26.466181352500257,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,258,4395,Standard,ETH-2,wmn,include,ETH-2 HEATED (not actually heated),IPL-CI-4762 ETH-2 HEATED,46087.6100694445,90,-10.1576544494129,-18.5115210057809,0.223243098250524,0.131210735484226,0.207746724035401,730.322934063954,4762,2026-03-06T14:38:30Z,11.826287879930412,579.7780153822581,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
