site,event,sample_label,depth_mbsf,depth_composite_mcd,Age_Ma,d13C_benthic_vpdb,d18O_benthic_vpdb,d18O_corrected_vpdb,bottom_water_temperature_C,source_record,dataset_doi,article_doi
ODP Site 1262,208-1262C,"208-1262C-11H-2,149-150",180.495,197.015,62.332879999999996,1.18,0.39,0.545,7.97,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,2-3",180.525,197.045,62.33679,1.3,0.4,0.563,7.9,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,5-6",180.555,197.075,62.34069,1.16,0.39,0.552,7.95,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,9-10",180.595,197.115,62.3459,1.19,0.49,0.659,7.48,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,12-13",180.625,197.145,62.3498,1.08,0.34,0.496,8.18,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,15-16",180.655,197.175,62.353699999999996,1.12,0.35,0.507,8.14,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,18-19",180.685,197.205,62.35761,1.17,0.46,0.627,7.62,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,21-22",180.715,197.235,62.36151,1.1,0.37,0.525,8.06,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,22-23",180.725,197.245,62.362809999999996,1.06,0.35,0.502,8.16,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,27-28",180.775,197.295,62.36932,1.12,0.36,0.512,8.12,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,28-29",180.785,197.305,62.37062,1.08,0.44,0.609,7.7,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,31-32",180.815,197.335,62.37453,1.03,0.49,0.662,7.47,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,33-34",180.835,197.355,62.377129999999994,1.08,0.35,0.501,8.16,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,36-37",180.865,197.385,62.381029999999996,1.18,0.43,0.6,7.74,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,38-39",180.885,197.405,62.38363,0.97,0.35,0.504,8.15,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,39-40",180.895,197.415,62.38494,0.98,0.41,0.574,7.85,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,44-45",180.945,197.465,62.39144,0.84,0.33,0.479,8.26,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,45-46",180.955,197.475,62.392739999999996,1.02,0.4,0.565,7.89,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,48-49",180.985,197.505,62.39665,1,0.42,0.579,7.83,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,53-54",181.035,197.555,62.40316000000001,1.02,0.37,0.528,8.05,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,56-57",181.065,197.585,62.407059999999994,1.1,0.39,0.549,7.96,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,59-60",181.095,197.615,62.410959999999996,1.06,0.39,0.553,7.94,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,62-63",181.125,197.645,62.41487,0.83,0.19,0.325,8.93,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,65-66",181.155,197.675,62.418769999999995,1.03,0.35,0.504,8.15,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,68-69",181.185,197.705,62.42268,1.04,0.22,0.364,8.76,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,74-75",181.245,197.765,62.43048,1.13,0.27,0.417,8.53,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,77-78",181.275,197.795,62.43439,1.05,0.19,0.326,8.92,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,80-81",181.305,197.825,62.43829,0.95,0.34,0.492,8.2,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,83-84",181.335,197.855,62.4422,1.13,0.36,0.517,8.1,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,86-87",181.365,197.885,62.4461,1.09,0.25,0.393,8.63,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,89-90",181.395,197.915,62.45,1.23,0.31,0.461,8.34,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,92-93",181.425,197.945,62.45391,1.18,0.23,0.367,8.75,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,95-96",181.455,197.975,62.457809999999995,1.17,0.26,0.407,8.57,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,98-99",181.485,198.005,62.46172,1.18,0.29,0.437,8.44,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,101-102",181.515,198.035,62.46562,1.07,0.33,0.478,8.27,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,104-105",181.545,198.065,62.46953,1.14,0.28,0.429,8.48,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,107-108",181.575,198.095,62.47343,1.02,0.33,0.487,8.22,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,110-111",181.605,198.125,62.47733,1.08,0.1,0.229,9.35,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,113-114",181.635,198.155,62.48124,1.13,0.3,0.446,8.4,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,116-117",181.665,198.185,62.48514,1.05,0.33,0.488,8.22,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,119-120",181.695,198.215,62.489050000000006,1.2,0.26,0.404,8.58,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,122-123",181.725,198.245,62.49295,1.17,0.39,0.546,7.97,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,125-126",181.755,198.275,62.49685,1.1,0.32,0.472,8.29,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,128-129",181.785,198.305,62.50076,1.03,0.18,0.31,9,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,131-132",181.815,198.335,62.50466,0.95,0.13,0.26,9.21,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,134-135",181.845,198.365,62.50857,1.02,0.2,0.339,8.87,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,137-138",181.875,198.395,62.51247,0.91,-0.07,0.03,10.22,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,140-141",181.905,198.425,62.51637,0.95,0.11,0.234,9.32,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,143-144",181.935,198.455,62.52028,1.03,0.2,0.333,8.89,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,146-147",181.965,198.485,62.52418,0.93,-0.02,0.09,9.96,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-3,148-149",181.985,198.505,62.52679,0.83,0.04,0.158,9.66,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,2-3",182.025,198.545,62.53199,0.83,0.01,0.119,9.83,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,5-6",182.055,198.575,62.53589,1,0.05,0.168,9.61,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,8-9",182.085,198.605,62.5398,1.01,-0.01,0.097,9.92,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,12-13",182.125,198.645,62.545,0.95,0.22,0.362,8.77,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,17-18",182.175,198.695,62.55151,1.31,0.2,0.334,8.89,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,20-21",182.205,198.725,62.55542,1.09,0.04,0.154,9.68,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,23-24",182.235,198.755,62.55932,1.17,0.34,0.494,8.2,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,26-27",182.265,198.785,62.56322,1.22,0.31,0.457,8.35,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,29-30",182.295,198.815,62.56713,1.12,-0.01,0.104,9.89,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,36-37",182.365,198.885,62.57624,1.07,-0.08,0.024,10.24,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,38-39",182.385,198.905,62.57884,1.14,-0.16,-0.065,10.64,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,41-42",182.415,198.935,62.58274,1.02,-0.1,0.002,10.34,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,44-45",182.445,198.965,62.58675,1.22,0.02,0.14,9.74,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,48-49",182.485,199.005,62.59273,1.18,0.32,0.469,8.3,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,50-51",182.505,199.025,62.59573,1.25,0.14,0.268,9.17,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,53-54",182.535,199.055,62.60022,1.25,0.16,0.294,9.06,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,56-57",182.565,199.085,62.60471,1.32,0.09,0.216,9.41,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,60-61",182.605,199.125,62.610699999999994,1.28,0.36,0.516,8.1,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,62-63",182.625,199.145,62.613699999999994,1.31,0.41,0.575,7.85,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,65-66",182.655,199.175,62.618190000000006,1.44,0.37,0.533,8.03,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,68-69",182.685,199.205,62.62268,1.4,0.22,0.36,8.78,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,70-71",182.705,199.225,62.62567,1.37,0.31,0.462,8.33,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,74-75",182.745,199.265,62.631660000000004,1.36,0.35,0.505,8.15,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,78-79",182.785,199.305,62.63765,1.26,0.4,0.56,7.91,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,80-81",182.805,199.325,62.64065,1.25,0.11,0.234,9.32,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,84-85",182.845,199.365,62.646629999999995,1.22,0.52,0.692,7.34,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,86-87",182.865,199.385,62.649629999999995,1.3,0.02,0.13,9.78,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,89-90",182.895,199.415,62.654120000000006,1.34,0.21,0.35,8.82,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,95-96",182.955,199.475,62.6631,1.35,0.29,0.442,8.42,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,98-99",182.985,199.505,62.6676,1.47,0.49,0.661,7.48,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,101-102",183.015,199.535,62.67209,1.48,0.07,0.189,9.52,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,104-105",183.045,199.565,62.67658,1.21,0.19,0.328,8.91,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,107-108",183.075,199.595,62.68107,1.38,0.3,0.448,8.39,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,110-111",183.105,199.625,62.685559999999995,1.42,0.35,0.505,8.15,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,113-114",183.135,199.655,62.69005,1.32,0.15,0.277,9.14,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,116-117",183.165,199.685,62.69454,1.4,0.21,0.347,8.83,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,120-121",183.205,199.725,62.70053,1.25,0.19,0.33,8.9,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,122-123",183.225,199.745,62.70353,1.42,0.36,0.514,8.11,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,125-126",183.255,199.775,62.70802,1.34,0.24,0.379,8.69,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,128-129",183.285,199.805,62.71251,1.3,0.11,0.24,9.3,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,131-132",183.315,199.835,62.717,1.41,0.46,0.625,7.63,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,134-135",183.345,199.865,62.721489999999996,1.34,0.37,0.523,8.07,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,137-138",183.375,199.895,62.725989999999996,1.36,0.18,0.318,8.96,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,140-141",183.405,199.925,62.73048,1.23,0.08,0.198,9.48,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,144-145",183.445,199.965,62.736470000000004,1.2,0.14,0.271,9.16,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,146-147",183.465,199.985,62.73946,1.4,0.42,0.583,7.81,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-4,149-150",183.495,200.015,62.74395,1.37,0.39,0.548,7.96,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,2-3",183.525,200.045,62.74844,1.37,0.5,0.675,7.42,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,6-7",183.565,200.085,62.75443,1.29,0.19,0.323,8.94,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,8-9",183.585,200.105,62.75743,1.47,0.41,0.576,7.84,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,18-19",183.685,200.205,62.772400000000005,1.17,0.12,0.244,9.28,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,20-21",183.705,200.225,62.77539,1.23,0.12,0.247,9.27,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,26-27",183.765,200.285,62.78438,1.32,0.46,0.63,7.61,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,29-30",183.795,200.315,62.78887,1.25,0.32,0.472,8.29,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,32-33",183.825,200.345,62.79336,1.17,0.13,0.26,9.21,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,35-36",183.855,200.375,62.79785,1.37,0.42,0.589,7.79,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,38-39",183.885,200.405,62.802339999999994,1.41,0.33,0.488,8.22,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,41-42",183.915,200.435,62.806830000000005,1.18,0.12,0.245,9.28,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,44-45",183.945,200.465,62.811330000000005,1.27,0.05,0.172,9.59,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,50-51",184.005,200.525,62.82031,1.18,-0.01,0.103,9.9,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,53-54",184.035,200.555,62.8248,1.1,-0.03,0.08,10,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,59-60",184.095,200.615,62.83378,1.19,-0.1,0.001,10.35,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,62-63",184.125,200.645,62.83828,1.08,-0.08,0.027,10.23,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,65-66",184.155,200.675,62.842769999999994,1.16,0.08,0.2,9.47,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,71-72",184.215,200.735,62.85163,1.18,-0.11,-0.016,10.42,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,77-78",184.275,200.795,62.859199999999994,0.97,-0.11,-0.009,10.39,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,83-84",184.335,200.855,62.86678,1.11,-0.17,-0.082,10.71,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,87-88",184.375,200.895,62.87182,1.13,-0.1,0.003,10.34,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,89-90",184.395,200.915,62.87435,1.13,-0.1,-0.006,10.38,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,92-93",184.425,200.945,62.87813,1.2,0.03,0.151,9.69,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,95-96",184.455,200.975,62.88192,1.2,-0.03,0.078,10.01,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,98-99",184.485,201.005,62.8857,1.31,-0.04,0.067,10.06,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,107-108",184.575,201.095,62.897059999999996,1.3,-0.16,-0.063,10.63,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,110-111",184.605,201.125,62.90085,1.32,-0.06,0.042,10.17,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,114-115",184.645,201.165,62.90589,1.15,-0.06,0.048,10.14,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,116-117",184.665,201.185,62.90842,1.31,-0.07,0.036,10.19,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,119-120",184.695,201.215,62.9122,1.2,-0.16,-0.065,10.64,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,122-123",184.725,201.245,62.91599,1.42,0.15,0.28,9.12,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,125-126",184.755,201.275,62.91977,1.24,0.02,0.137,9.75,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,128-129",184.785,201.305,62.923559999999995,1.23,-0.01,0.104,9.89,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,131-132",184.815,201.335,62.92735,1.3,0.1,0.224,9.37,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,134-135",184.845,201.365,62.931129999999996,1.16,-0.03,0.079,10,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-5,137-138",184.875,201.395,62.93492,1.14,0.03,0.148,9.7,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-6,2-3",185.025,201.545,62.953849999999996,1.17,0.08,0.197,9.49,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-6,5-6",185.055,201.575,62.957860000000004,1.14,-0.12,-0.017,10.43,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-6,9-10",185.095,201.615,62.96472,1.06,0,0.118,9.83,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-6,11-12",185.115,201.635,62.96815,1.14,-0.24,-0.154,11.04,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-6,14-15",185.145,201.665,62.97329,1.14,-0.05,0.053,10.12,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262C,"208-1262C-11H-6,17-18",185.175,201.695,62.97844,1.16,0.03,0.145,9.71,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,38-39",181.785,201.725,62.98358,1.34,0.22,0.363,8.76,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,41-42",181.815,201.755,62.988730000000004,1.36,-0.06,0.048,10.14,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,44-45",181.845,201.785,62.99388,1.31,0.06,0.185,9.54,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,47-48",181.875,201.815,62.999019999999994,1.32,0.24,0.38,8.69,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,50-51",181.905,201.845,63.004169999999995,1.29,0.13,0.264,9.19,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,53-54",181.935,201.875,63.00931,1.39,0.09,0.215,9.41,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,56-57",181.965,201.905,63.01446,1.3,-0.19,-0.103,10.81,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,59-60",181.995,201.935,63.0196,1.35,0.14,0.268,9.18,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,65-66",182.055,201.995,63.02989,1.46,0.15,0.276,9.14,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,68-69",182.085,202.025,63.03504,1.34,-0.12,-0.019,10.44,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,71-72",182.115,202.055,63.04018,1.39,-0.03,0.078,10.01,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
ODP Site 1262,208-1262B,"208-1262B-21H-1,74-75",182.145,202.085,63.04533,1.27,-0.21,-0.122,10.89,This study,10.1594/PANGAEA.884585,10.1029/2019PA003556
