MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,stage,exclude_nuclear,exclude_moderate,exclude_conservative,exclude_heavy,exclude_heavy_moderate,exclude_all_suspect,exclude_from_temp_model,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow,D17Orsw_mean_permeg,D17Orsw_median_permeg,D17Orsw_sd_permeg,D17Orsw_lower95_permeg,D17Orsw_upper95_permeg
PK95-SC-224,11.210788485,0.24243547023030873,0.17142776500000065,2,21.420930650000003,0.4619812292732322,0.32667005999999965,2,-99.46289745,1.490616237948274,1.054024850000005,2,2,1815,12,8.48528137423857,16.631151493507595,11.273864865841476,21.652005783609596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58,0.01999999999999957,2,-8.605,0.06500000000000038,2,22.04,0.07000000000000027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.067911975435,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,24.6877235869757,3.3212727647361,18.178028968092946,31.197418205858455,NA,NA,0,NA,NA,FALSE,FALSE,22.04,0.07000000000000027,Koch,NA,24.6877235869757,3.3212727647361,modeled/interpolated T,0.07000000000000027,-6.302969147184024,-6.293348391981624,0.6743410683515092,-7.646356464523481,-4.988572836580514,-18.800676157978263,-21.769638284371506,235.06484945222584,-473.8875477446075,442.41863929135957
SNELL-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-33,55,Paleosol Micrite,-6.1,21.8,-7.5,0.638,0.022,26.8,5.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.998567041965195,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.79393222859924,3.4050338552730364,23.12006587226409,36.46779858493439,26.8,5.2,1,Snell,29.796666666666667,TRUE,TRUE,21.8,NA,Snell,NA,29.79393222859924,3.4050338552730364,modeled/interpolated T,0.15,-5.531566308760489,-5.5191785370892035,0.6790199141260848,-6.893853887052248,-4.2161611372622305,NA,NA,NA,NA,NA
PK95-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.435,0.00500000000000033,2,-8.86,0.10000000000000052,2,21.775,0.10499999999999864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.998567041965195,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.79393222859924,3.4050338552730364,23.12006587226409,36.46779858493439,NA,NA,0,NA,NA,FALSE,FALSE,21.775,0.10499999999999864,Koch,NA,29.79393222859924,3.4050338552730364,modeled/interpolated T,0.10499999999999864,-5.539017660664904,-5.51856287480291,0.679850973761881,-6.9025853897866085,-4.232735957108276,NA,NA,NA,NA,NA
PK95-SC-35,10.734592655,0.20005501115775665,0.14146025500000012,2,20.541617345,0.36808529054586303,0.2602756050000003,2,-111.38130265,5.705978018241585,4.034735750000002,2,2,1870,12,8.48528137423857,16.631151493507595,10.792415109685429,20.75404843262474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.01,0.02999999999999935,2,-8.57,0.06000000000000049,2,22.075000000000003,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.91535312180143,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.717199209504574,3.393108313267093,25.066706915501072,38.36769150350808,NA,NA,0,NA,NA,FALSE,FALSE,22.075000000000003,0.0649999999999995,Koch,NA,31.717199209504574,3.393108313267093,modeled/interpolated T,0.0649999999999995,-4.88000995852236,-4.8771986699861145,0.6549558628220218,-6.182349363319557,-3.619400087131724,-30.503976405652725,-28.22085570961019,194.20403963632208,-414.8982698673929,344.87372129624646
PK95-SC-63,9.140995148,NA,NA,1,17.4974229,NA,NA,1,-97.64414561,NA,NA,1,1,1910,12,12,23.52,9.18290163582225,17.6513995579608,4,31.85,3.5463596358331535,1.7731798179165768,27.1,35.3,8.199999999999996,-6.89119709575,-9.10332208175,21.5352032,Session 2,"4962, 4971, 4972, 4974",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.804401228249745,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.45202739290055,1.802734226731417,28.91866830850697,35.98538647729413,31.850000000000005,1.7731798179165768,1,IPL,32.45,TRUE,FALSE,21.5352032,NA,IPL_NuDog,NA,31.85,1.7731798179165768,IPL measured T47,0.15,-5.376582227111885,-5.3767511459888055,0.3732984712856455,-6.111009093622457,-4.657234390054617,-19.507375995304795,-21.49129967736707,168.31199588040587,-350.72865082522594,314.2055023284891
PK95-SC-3,9.918088682,0.37042925477318667,0.26193303799999956,2,18.95246628,0.7215659976330988,0.5102242100000004,2,-88.81351221,10.557589106235014,7.465342849999999,2,2,1935,12,8.48528137423857,16.631151493507595,9.967435932091153,19.13320427367249,1,38.7,NA,NA,38.7,38.7,0,-9.048149896,-8.455203942,22.20336115,Session 2,4968,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.2275,0.07835549331944319,4,-8.6175,0.12297526851634295,4,22.025,0.12744279762570604,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.73505629477994,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,35.584015714397985,1.802734226731417,32.05065663000441,39.11737479879156,38.7,2.0869560153534854,1,IPL,35.583333333333336,TRUE,FALSE,22.025,0.12744279762570604,Koch,NA,38.7,1.802734226731417,IPL measured T47,0.12744279762570604,-3.600370286662126,-3.601495000389491,0.35135821009346574,-4.290266667324289,-2.916011371454988,-9.669850328699273,-7.239311378313795,374.7583665598634,-756.7661746748095,724.8878394462922
SNELL-SC-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-64,54.7,Paleosol Micrite,-3.6,22.5,-8.7,0.598,0.001,36.2,1.5,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63797338792221,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.79516848201776,1.9114367039864888,34.04875254220424,41.541584421831274,36.2,1.5,1,Snell,37.8,TRUE,TRUE,22.5,NA,Snell,NA,37.79516848201776,1.9114367039864888,modeled/interpolated T,0.15,-3.31216510957368,-3.308083991873957,0.385270917227428,-4.080311451411589,-2.5585569193558486,NA,NA,NA,NA,NA
PK95-SC-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.25,0.06000000000000049,2,-8.185,0.04499999999999993,2,22.475,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63797338792221,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.79516848201776,1.9114367039864888,34.04875254220424,41.541584421831274,NA,NA,0,NA,NA,FALSE,FALSE,22.475,0.04499999999999993,Koch,NA,37.79516848201776,1.9114367039864888,modeled/interpolated T,0.04499999999999993,-3.3344147413400016,-3.332901403294386,0.3585742478835355,-4.04410380069593,-2.6271821283348857,NA,NA,NA,NA,NA
PK95-SC-111,8.567023808,NA,NA,1,16.35404001,NA,NA,1,-67.90931795,NA,NA,1,1,2005,12,12,23.52,8.603825775836516,16.488499306537285,2,38.5,0,0,38.5,38.5,0,-9.061207357,-7.909996864,22.76542603,Session 2,4961,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.425,0.125,2,-8.425,0.03500000000000013,2,22.225,0.03500000000000013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.54089048106448,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,30.60403699022177,2.598635458809965,25.510711490954236,35.6973624894893,38.5,2.0869560153534854,1,IPL,30.6,TRUE,FALSE,22.225,0.03500000000000013,Koch,NA,38.5,0,IPL measured T47,0.03500000000000013,-3.445764892349291,-3.4457806431329914,0.03422882728489822,-3.5117231441651624,-3.378774531218005,6.725207857396467,7.579842061045117,166.8743899719192,-318.04070858561124,332.1299489328111
PK95-SC-112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.455,0.15499999999999936,2,-8.645,0.1849999999999996,2,22,0.19000000000000128,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4992835209826,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.662160377303287,2.598635458809965,23.568834878035755,33.755485876570816,NA,NA,0,NA,NA,FALSE,FALSE,22,0.19000000000000128,Koch,NA,28.662160377303287,2.598635458809965,modeled/interpolated T,0.19000000000000128,-5.543390798031445,-5.538087761870315,0.5443056541027387,-6.61431613831966,-4.489834645699429,NA,NA,NA,NA,NA
PK95-SC-148lwr,11.04875045,0.3499935604983396,0.24748282000000008,2,21.113243105,0.665462059648753,0.470552735,2,-99.04190993,1.370405567846411,0.9690230699999984,2,2,2047,12,8.48528137423857,16.631151493507595,11.110013311382172,21.33770454187389,4,17.1,7.39008344562721,3.695041722813605,10.7,23.5,12.8,-6.750044248,-7.7723927865,22.90728483,Session 2,"4964, 4981",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.09499999999999977,2,-8.094999999999999,0.06500000000000038,2,22.565,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.42439099283521,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,27.698883515309497,2.7303299039599307,22.347436903548033,33.050330127070964,17.1,3.695041722813605,1,IPL,27.7,TRUE,FALSE,22.565,0.0649999999999995,Koch,NA,17.1,3.695041722813605,IPL measured T47,0.0649999999999995,-7.362947562771778,-7.359556211139818,0.7893814968545061,-8.951070705815445,-5.878933882960519,-12.062248635437895,-11.677414445309786,350.02953478912633,-691.7951207590244,671.2679271533741
PK95-SC-148up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.77,NA,1,-8.67,NA,1,21.97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.41606960081883,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,27.650216832216184,2.7303299039599307,22.29877022045472,33.00166344397765,NA,NA,0,NA,NA,FALSE,FALSE,21.97,NA,Koch,NA,27.650216832216184,2.7303299039599307,modeled/interpolated T,0.15,-5.768531655142461,-5.763053610648058,0.5592558905293615,-6.894109469676181,-4.691649547766952,NA,NA,NA,NA,NA
PK95-SC-303,11.436070015,0.6042761098726812,0.4272877350000001,2,21.855507815,1.1575709451215928,0.818526264999999,2,-103.638113225,6.921350077830518,4.894133574999998,2,2,2110,12,8.48528137423857,16.631151493507595,11.501711853262764,22.096088903102107,1,27.5,NA,NA,27.5,27.5,0,-8.353007201,-8.292387903,22.37121146,Session 2,4965,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.445,0.07500000000000018,2,-8.655,0.04499999999999993,2,21.985,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2496417604913,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.73346491167233,2.7303299039599307,21.382018299910865,32.08491152343379,27.5,2.0869560153534854,1,IPL,26.733333333333334,TRUE,FALSE,21.985,0.04499999999999993,Koch,NA,27.5,2.7303299039599307,IPL measured T47,0.04499999999999993,-5.796741334778418,-5.792767845933156,0.5486162533787083,-6.897437103610895,-4.73144180720991,-24.701436538755978,-29.428979644553266,598.4633698938457,-1195.0153047687406,1153.1622537333178
PK95-SC-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.125,0.01500000000000056,2,-8.225000000000001,0.01499999999999967,2,22.435,0.01499999999999879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.8962167941873,2.661373000498892,24.67992571320947,35.11250787516513,NA,NA,0,NA,NA,FALSE,FALSE,22.435,0.01499999999999879,Koch,NA,29.8962167941873,2.661373000498892,modeled/interpolated T,0.01499999999999879,-4.880547085782731,-4.871704612423002,0.5193915243368918,-5.888857166229019,-3.8752435686866704,NA,NA,NA,NA,NA
SNELL-SC-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-295,54.1,Paleosol Micrite,-3.9,22.3,-10,0.601,0.004,35.6,1.8,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.54996746204588,2.661373000498892,26.333676381068052,36.76625854302371,35.6,1.8,1,Snell,31.55,TRUE,TRUE,22.3,NA,Snell,NA,31.54996746204588,2.661373000498892,modeled/interpolated T,0.15,-4.69371259951643,-4.686540696156271,0.5329104737245658,-5.750075194600214,-3.675540129439188,NA,NA,NA,NA,NA
