MLA_sample_id,MLA_horizon_id,reactor_id,IPL_num,Name_full,comments,d17O,d.17O,d17O.err,d18O,d.18O,d18O.err,CAP.17O,CAP17O.err,d33,d33.err,d34,d34.err,d35,d35.err,d36,d36.err,33_mismatch,34_mismatch,dp17O_O2_SMOWSLAP,dp18O_O2_SMOWSLAP,Dp17O_O2_SMOWSLAP2,dp17Ocarb_SMOWSLAP,dp18Ocarb_SMOWSLAP,Dp17Ocarb_permeg_final_correction,final_correction?
PK95-SC-187,PK95-SC-187,36,6268,Data_4033 IPL-17O-6268 PK95-SC-187-R36-01 1,,11.9203320136127,11.8498441779958,0.00384630878172024,23.0784608233127,22.8161807923414,0.00133254568864614,-0.197099280360456,0.00403492064874151,1.60381274236633,0.00380709569605086,2.72318026395448,0.00130603321439399,2.54960888502981,0.140317518998215,158.822488425193,0.0730050838686058,0.0281783797252787,0.0296184607230556,13.129686363646746,25.168938995096813,-159.5134257643718,10.3371352241047,19.79349075591383,-109.15689515958806,TRUE
PK95-SC-187,PK95-SC-187,36,6269,Data_4034 IPL-17O-6269 PK95-SC-187-R36-02 1,,12.6174920606487,12.5385544565009,0.00429703060952322,24.3896353170873,24.0969574459118,0.0014252581816751,-0.184639074940572,0.00429818800546624,2.2938652485883,0.00425322241861033,4.0082674870992,0.00139690108955438,4.12024565558892,0.119053027030592,172.88326309927,0.0944113822126665,0.00130690259516579,0.00199123064179869,13.862837187611362,26.52995117419041,-144.9770323611741,10.973253839891328,20.970729813458135,-94.62050175635308,TRUE
PK95-SC-224,PK95-SC-224,36,6270,Data_4035 IPL-17O-6270 PK95-SC-224-R36-01 1,,12.6855978579486,12.6058091407964,0.0055492560566175,24.5273237677373,24.2313586260709,0.0017881428311401,-0.188348213769029,0.00519983905357567,2.36127670785766,0.00549268143780531,4.14321647332878,0.00175256574648798,4.36826048570434,0.12530491152239,140.99702577612,0.0716132909575395,0.035200395089334,0.0321935004522046,13.934430124709838,26.672765743187316,-148.7901876930664,11.034664933503931,21.09426058797433,-98.43365708830045,TRUE
PK95-SC-224,PK95-SC-224,36,6271,Data_4036 IPL-17O-6271 PK95-SC-224-R36-02 1,,13.0630696607304,12.978483375144,0.00348255368818939,25.2558693298867,24.9422099889681,0.00185578716595141,-0.191003499031136,0.00364089271040743,2.73490018878589,0.00344704908263524,4.85726681357125,0.00181886422224011,5.63829133504615,0.133944619282756,151.674048529703,0.0700941489747321,0.0293891647061603,0.0266169108940375,14.331136263432716,27.42809564547479,-150.89823737797303,11.377520467913708,21.747600709365546,-100.54170677308629,TRUE
PK95-SC-35,PK95-SC-35,36,6272,Data_4037 IPL-17O-6272 PK95-SC-35-R36-01 1,,12.1974721255714,12.1236819561191,0.00476710018692067,23.6215984877709,23.3469255627974,0.00134544833615934,-0.203494741037957,0.00468048759385496,1.87812741321536,0.00471849964062368,3.25551160224533,0.00131867914942765,2.93143997812273,0.151279824301685,137.249761698275,0.0522544742141501,0.0732444037818255,0.0762086866520193,13.421198159840646,25.732946048010767,-165.79735350904025,10.588436616150245,20.281341740364947,-115.44082290423343,TRUE
PK95-SC-35,PK95-SC-35,36,6273,Data_4038 IPL-17O-6273 PK95-SC-35-R36-02 1,,12.5073305333055,12.4297597501667,0.00366196163120229,24.2014801113859,23.913265156717,0.00121789990004467,-0.19644425257991,0.00364711667038813,2.18482681708949,0.00362462796318193,3.82385583787699,0.00119366843089904,3.80781611945678,0.142242751702745,160.62266745190001,0.0757165301766775,5.92982635365021e-4,0.00102393963295519,13.747024339702001,26.3347579956893,-157.7278820219501,10.87135712397697,20.801892945553927,-107.37135141728895,TRUE
PK95-SC-165,PK95-SC-165,36,6274,Data_4039 IPL-17O-6274 PK95-SC-165-R36-01 1,,12.6651938352869,12.585660693562,0.00459782793647168,24.49125071545,24.1961485490679,0.00176744014843216,-0.189905740345828,0.0046370889582423,2.34108070403539,0.00455095311934432,4.10786113442128,0.0017322749666098,4.35688669347092,0.143055820512347,184.465935118769,0.0755010026061222,0.02499544305895,0.0279748271170063,13.912981917004736,26.635351668855957,-150.48376415121112,11.015884130473983,21.061898416436716,-100.12723354638833,TRUE
PK95-SC-179,PK95-SC-179,36,6276,Data_4041 IPL-17O-6276 PK95-SC-179-R36-01 1,,12.6667609318333,12.5872082950387,0.00394878650866175,24.4705880313029,24.1759796473245,0.00126192455643013,-0.177708958748682,0.0039132033427276,2.34263182404561,0.00390852866342942,4.08760955728996,0.00123681716792343,4.03738378173817,0.129033922282352,146.522681884363,0.0702832004333504,0.00524235923567132,0.00390474869735271,13.914629226731334,26.613920215238675,-137.52064691468746,11.019059377496603,21.043360783456162,-87.16411631003697,TRUE
PK95-SC-179,PK95-SC-179,36,6277,Data_4042 IPL-17O-6277 PK95-SC-179-R36-02 1,,11.9652113919989,11.8941939165282,0.003716520426559,23.1462996791113,22.8824871417991,0.00149595325242012,-0.187759294341673,0.00374094864450499,1.64823457586752,0.0036786305320779,2.78966939048453,0.00146618960346995,1.84352456150247,0.140550865692863,145.839014707601,0.0627740120379605,0.00302909337718009,0.00361429839530837,13.176898823523924,25.23940186150121,-149.50535934871567,10.37932409372544,19.854439246832683,-99.14882874400301,TRUE
PK95-SC-92,PK95-SC-92,36,6323,Data_4087 IPL-17O-6323 PK95-SC-92-R36-01 1,,11.4587119965843,11.3935578570749,0.00425965897921768,22.1542330916816,21.9123933666098,0.00135446169655617,-0.176185840495065,0.00444092798251994,1.14689893752782,0.00421623179176163,1.81734106800118,0.00132751317902207,0.581074991996366,0.166295124198243,175.706354117771,0.070534274914935,7.69745245653759e-5,4.01168706810134e-5,12.64393933249099,24.208467157301442,-138.13132656417082,9.919864217444296,18.962708358450715,-87.77479595946704,TRUE
PK95-SC-92,PK95-SC-92,36,6324,Data_4088 IPL-17O-6324 PK95-SC-92-R36-02 1,,11.4325254101478,11.3676675335463,0.00477858925650062,22.1540828366341,21.9122463673649,0.00140720938974784,-0.201998548422424,0.00478150266772452,1.11409336093168,0.0066512842379577,1.81719380244445,0.00137921139836138,0.396166794527056,0.156229384097551,169.443426320269,0.0677026296412381,0.00108513740451154,0.00111916074828895,12.609054502675251,24.20831093489457,-172.93367094908163,9.884990525372514,18.96257323025582,-122.57714034434588,TRUE
PK95-SC-4,PK95-SC-4,36,6325,Data_4089 IPL-17O-6325 PK95-SC-4-R36-01 1,,11.1770464785853,11.1150443933554,0.00496483937236746,21.6263635552304,21.3958315018936,0.0015324829924664,-0.181954639644389,0.00483436787125577,0.868104997115027,0.00491422287673739,1.29997408137844,0.00150199254382889,-0.213156337657377,0.123853329247021,224.660503248177,0.0952151900589547,0.293628857116212,0.297596711283064,12.347436346432536,23.659482730583353,-144.7705353154749,9.662500610149868,18.487851543027816,-94.41400471060415,TRUE
PK95-SC-4,PK95-SC-4,36,6326,Data_4090 IPL-17O-6326 PK95-SC-4-R36-02 1,,12.0391266194467,11.9672323804722,0.00461131431173092,23.3227126260292,23.0548939498617,0.00455240019029802,-0.205751625054759,0.00340587820984838,1.72139623819328,0.00456430200112035,2.96257240618371,0.00446182513995798,1.93254119235753,0.121899190815513,341.529117111229,0.0886129627090782,0.00387926971749855,0.00352011525083977,13.254651720174259,25.422615230601586,-168.48912158337902,10.44401494872426,20.012913900684058,-118.132590978709,TRUE
PK95-SC-148lwr,PK95-SC-148lwr,36,6327,Data_4091 IPL-17O-6327 PK95-SC-148lwr-R36-01 1,,12.4237213460394,12.3471799469989,0.00387778477954932,24.0240951966115,23.740056765231,0.00151867051972164,-0.187570025043093,0.0039114201002095,2.10207002478413,0.00383825079634867,3.65000019269975,0.00148845488554636,2.85011254885642,0.150319615446266,177.068209712911,0.0691923064993785,5.17868848914955e-5,1.76439238415634e-4,13.659117021350694,26.150703074448856,-148.45420195830349,10.796571845022847,20.642690371656503,-98.09767135357308,TRUE
PK95-SC-148lwr,PK95-SC-148lwr,36,6328,Data_4092 IPL-17O-6328 PK95-SC-148lwr-R36-02 1,,12.9683947400189,12.8850248142646,0.0039812355085518,25.0731573200964,24.7639829893901,0.00162934347781811,-0.190358204133386,0.00366452386089066,2.64119047809451,0.0039406468460385,4.67819006184099,0.00159692588240416,4.69777661793045,0.134513497236285,206.761858853276,0.0574677087442763,0.0140263723441879,0.00906261724215311,14.23165190181365,27.238719980854498,-150.3922480775248,11.29153748357502,21.583795835049283,-100.0357174727873,TRUE
PK95-SC-185,PK95-SC-185,36,6329,Data_4093 IPL-17O-6329 PK95-SC-185-R36-01 1,,12.4282203279025,12.351623680634,0.00398133441713474,24.0247186850532,23.7406656148858,0.00167147613648738,-0.183447764025678,0.00393006522868554,2.106523139565,0.00394074474624728,3.65061127614746,0.00163822026510624,3.00707758877763,0.129124751433284,288.234249069079,0.0842080002518526,0.109111214494077,0.102613628796115,13.66384748091202,26.15135006655843,-144.0653542308308,10.801256177830863,20.64325000249083,-93.70882362608081,TRUE
PK95-SC-43,PK95-SC-43,36,6330,Data_4094 IPL-17O-6330 PK95-SC-43-R36-01 1,,10.5585392402452,10.5031867481471,0.00458018783027156,20.4386985225377,20.2326313789125,0.00151467461453176,-0.179642619918698,0.00445207238763528,0.255903434866117,0.0045334928538775,0.135938961616894,0.00148453848332038,-3.22354135385782,0.161288215437724,256.231177210293,0.0607114661438399,0.138027390798944,0.140889687931876,11.696038973536725,22.42320787171164,-143.4147827270209,9.099242404054968,17.418506924309632,-93.0582521223047,TRUE
PK95-SC-43,PK95-SC-43,36,6331,Data_4095 IPL-17O-6331 PK95-SC-43-R36-02 1,,11.0369319374028,10.976469203517,0.00378878117158785,21.3982686851566,21.1725401527408,0.00139285840808069,-0.202631997130149,0.00376445949159402,0.729418922501029,0.00375015457942078,1.07641741169914,0.00136514594539022,-1.68368817985441,0.165933697548152,323.196472907765,0.105500760624474,0.0503734479275146,0.0519481193407132,12.199908154893713,23.422170735819208,-166.99799361883015,9.531891375864038,18.28258302790987,-116.64146301415836,TRUE
PK95-SC-56,PK95-SC-56,36,6332,Data_4096 IPL-17O-6332 PK95-SC-56-R36-01 1,,13.6141186910204,13.5222763709572,0.0123269025967966,26.0418165632852,25.7085025129025,0.00400459260684473,-0.0559038285319651,0.0111602405685947,3.2803312788483,0.0122012299285313,5.62757675515557,0.00392491679588929,5.93121356315554,0.440431917607137,1696.38260442718,0.350007455651778,0.0649615442675346,0.065002718769621,14.909981956807863,28.24229832848953,-1.9515606346089953,11.89831827204067,22.45186420819838,48.40496997013919,TRUE
PK95-SC-3,PK95-SC-3,36,6333,Data_4097 IPL-17O-6333 PK95-SC-3-R36-01 1,,11.7406216860313,11.6722350260502,0.00400974865118355,22.7103462049194,22.4563052946024,0.00152019310498938,-0.184694169499858,0.00413292225384852,1.42593456006264,0.0039688692974186,2.36238969412861,0.00148994717729135,1.2897626349818,0.1392795775524,258.473512480078,0.0772095694172234,0.0172496331540971,0.0139244370665441,12.9406113501037,24.78649909139538,-146.6601701530621,10.175325938908188,19.46269048923249,-96.30363954835299,TRUE
PK95-SC-3,PK95-SC-3,36,6334,Data_4098 IPL-17O-6334 PK95-SC-3-R36-02 1,,11.162989239697,11.1011423984199,0.00517729754673861,21.5756775224429,21.3462171792855,0.00169182887094308,-0.169660272242916,0.00502456577244187,0.854191071658894,0.00512451504181026,1.25029650342341,0.00165816805933792,-0.741659447923534,0.149406833581133,286.279586013891,0.0800294799933636,0.0362797845630359,0.0381224760001495,12.332636302184829,23.606753383779747,-131.72948445087764,9.65145985992947,18.44224207127628,-81.37295384618983,TRUE
PK95-SC-23,PK95-SC-23,36,6335,Data_4099 IPL-17O-6335 P95-SC-23-R36-01 1,,11.675419899629,11.6077878623187,0.00354418831000426,22.5806803163413,22.3295107250676,0.00168806261695584,-0.182193800516939,0.00359062315811276,1.36139750532418,0.00350805534000279,2.23530365220159,0.00165447673915146,0.743506706062739,0.170067812576563,256.13016334446,0.0616820627477879,6.4509339487511e-4,8.5737205613575e-4,12.872003066457328,24.651752376988057,-144.12218859236603,10.116324307902135,19.346138192704505,-93.76565798763028,TRUE
PK95-SC-23,PK95-SC-23,36,6336,Data_4100 IPL-17O-6336 P95-SC-23-R36-02 1,,12.2482907665962,12.1738870256418,0.00431525295001457,23.681044684638,23.4049982460151,0.00165930767007415,-0.183952048254204,0.00424612733133988,1.92842795862246,0.00427125898249711,3.31377505110064,0.00162629390382379,2.47956921917999,0.127243509946025,293.008983732827,0.0817180034116513,0.0733351211356317,0.0652650772569765,13.474642889866804,25.794657081904322,-144.93604937867843,10.637481710390905,20.33472013072544,-94.57951877391426,TRUE
PK95-SC-161,PK95-SC-161,36,6337,Data_4101 IPL-17O-6337 PK95-SC-161-R36-01 1,,13.448168071815,13.3585404173854,0.014670524587166,26.0815209484659,25.7471973206029,0.00913495632043469,-0.252770737599881,0.0117522478275515,3.12649973643802,0.017075058088362,5.6690408881345,0.00883288148119653,3.8641011708077,0.259352855872414,370.063099321463,0.190595712754605,1.09206960920003e-10,4.98729475849287e-4,14.746760193401398,28.286106316969168,-188.30394195832235,11.73197325527665,22.489756944106865,-137.94741135356173,TRUE
PK95-SC-161,PK95-SC-161,36,6338,Data_4102 IPL-17O-6338 PK95-SC-161-R36-02 1,,11.6347323837714,11.5675690080895,0.00412551264989963,22.4966807353144,22.2473626646161,0.00146998963814222,-0.179038478827851,0.00420918110892208,1.32112479834839,0.00408345308314404,2.15297533599372,0.00144074256409221,0.720688939530872,0.129067990423006,237.562410366014,0.0913942735561207,0.114408331551442,0.119289608183839,12.829187427385234,24.564451665950553,-140.84305223665794,10.079732698928755,19.270625417460117,-90.4865216319737,TRUE
PK95-SC-6,PK95-SC-6,36,6339,Data_4103 IPL-17O-6339 PK95-SC-6-R36-01 1,,12.2655125592054,12.190900281872,0.00435468905440168,23.7362342195839,23.4589096362474,0.00128522538028178,-0.19540400606665,0.00432188834789715,1.94547417520086,0.00431029303612875,3.36786652904434,0.00125965439604326,2.38537208549795,0.105316816656544,257.575574782135,0.0800003171814707,8.99329971606432e-4,4.23691430712631e-4,13.492753982729717,25.85194587079631,-157.0734370507356,10.651508447672443,20.384273397682872,-106.71690644589862,TRUE
PK95-SC-6,PK95-SC-6,36,6340,Data_4104 IPL-17O-6340 PK95-SC-6-R36-02 1,,12.575848463481,12.4974288810338,0.00443718115111131,24.2974279764066,24.006941409409,0.00149691056143091,-0.178236183134131,0.0042819451411207,2.25264620754337,0.00439194412660623,3.91789471371811,0.00146712786575775,3.40759950202367,0.148263160575008,298.385061232264,0.0851326134136117,0.0259758366463412,0.0295867675974273,13.819058837758694,26.434299565196795,-138.25133266521482,10.936294890319571,20.887993735299634,-87.89480206042224,TRUE
PK95-SC-111-SPAR,PK95-SC-111,36,6341,Data_4105 IPL-17O-6341 PK95-SC-111-SPAR-R36-01 1,,9.96580572279365,9.91647435781275,0.00325247285692075,19.2579082541747,19.0748215444001,0.00142589780821257,-0.155031417630524,0.00338847010335597,-0.330787169361876,0.00321931392350893,-1.02135817487533,0.00139752799001746,-3.94242481082965,0.124472085172666,198.856641565536,0.0376055071926149,0.054301068626351597,0.0506139231576953,11.07138746461054,21.192572154649525,-118.29063304440979,8.562328024100594,16.35404001211823,-67.93410243961719,TRUE
PK95-SC-54-SPAR,PK95-SC-54,36,6342,Data_4106 IPL-17O-6342 PK95-SC-54-SPAR-R36-01 1,,7.81875667926061,7.7883483266061,0.00377815915404035,15.1763633903858,15.0623543870223,0.001585858644407,-0.164574789741676,0.00384725514044323,-2.45594706595996,0.00373964085325158,-5.02169617721666,0.00155430622798008,-10.3695767089973,0.132603881709983,167.881607067148,0.0593873705362703,4.22622572381798e-6,5.67484495964776e-5,8.805450262778127,16.92702739469543,-132.0202016210601,6.6004992156377895,12.664458118394437,-81.66367101625862,TRUE
PK95-SC-54-SPAR,PK95-SC-54,36,6343,Data_4107 IPL-17O-6343 PK95-SC-54-SPAR-R36-02 1,,8.22833842358746,8.19466985303584,0.0043129328026564,15.9568567545051,15.8308843959411,0.0013499655352813,-0.164037108021075,0.00428189657457211,-2.05054100407061,0.0042689624890207,-4.25673159413399,0.00132310647386196,-9.10022490918944,0.150553905303972,185.615377184327,0.0670521477900327,0.0011995858824138,0.00216339989706964,9.238108201751235,17.74411436335956,-130.78418210261412,6.97490363266527,13.371216447010156,-80.42765149787836,TRUE
PK95-SC-22-SPAR,PK95-SC-22,36,6344,Data_4108 IPL-17O-6344 PK95-SC-22-SPAR-R36-01 1,,11.0346046669441,10.9741673147444,0.00393265436148736,21.4057087306186,21.1798243071452,0.0013088636558779,-0.20877991942833,0.00390634316254653,0.727115378545101,0.00389256098335771,1.08370942920578,0.00128282236192878,-1.45422146817492,0.128928431334622,208.941790155126,0.0555176867234454,0.14417524405196,0.134016163409509,12.197457561635696,23.429912315939273,-173.5361411802412,9.52888885322189,18.289279287226474,-123.17961057547524,TRUE
PK95-SC-22-SPAR,PK95-SC-22,36,6345,Data_4109 IPL-17O-6345 PK95-SC-22-SPAR-R36-02 1,,12.0177676223199,11.9461273969139,0.00364736981572014,23.2482262389485,22.9821028936846,0.00141023534196672,-0.188422930951538,0.00353970210708742,1.70025499586253,0.00361018491113746,2.88956800837846,0.00138217714590652,1.31008830756659,0.131284671360557,223.934916214787,0.0674883891673942,0.00787695276574484,0.00520549692441651,13.23218438769773,25.345261613003903,-150.11374396833156,10.42706247676217,19.946005094666482,-99.75721336351764,TRUE
PK95-SC-23,PK95-SC-23,36,6348,Data_4112 IPL-17O-6348 PK95-SC-23-R36-01 1,,11.2697596344139,11.2067286792315,0.00417249776843639,21.8312498225714,21.5963605176412,0.00146390634908466,-0.19614967408308,0.00406995656398513,0.959872943100032,0.00412995918879434,1.50078390921434,0.0014347803088164,0.374234147681901,0.13926270831344,281.18286878027,0.0709538246729749,0.0136272758960071,0.0113939062410491,12.445043116947089,23.87260027968129,-159.68983072463237,9.744913345880388,18.672192511095734,-109.3333001199446,TRUE
PK95-SC-23,PK95-SC-23,36,6349,Data_4113 IPL-17O-6349 PK95-SC-23-R36-02 1,,12.650330343871,12.570983102823,0.00389303756552543,24.4677128814205,24.173173172004,0.00120886578604861,-0.192452331995143,0.00373397849838505,2.32636874578935,0.00385334808029795,4.08479161170292,0.00118481406061852,4.62884641387897,0.142399994881958,280.729291501401,0.0680611971799445,0.0658522545499747,0.0629039008644987,13.897357490108805,26.61093805701157,-153.21780399330544,11.002000251313918,21.04078129651635,-102.8612733885004,TRUE
PK95-SC-63,PK95-SC-63,36,6350,Data_4114 IPL-17O-6350 PK95-SC-63-R36-01 1,,10.5998886727531,10.5441032408453,0.00498923945338258,20.5262961955832,20.3184708541208,0.00135169984656124,-0.184049370130465,0.00507028785337421,0.296831310257434,0.00493837419913029,0.221793781812413,0.00132480627909505,-1.40598333708482,0.172653433723685,275.96300041882,0.0704155388519437,0.0124141570662943,0.0113442598881971,11.739600467658823,22.51444304613865,-148.02546070238344,9.136299363850178,17.49742290493574,-97.66893009767787,TRUE
